,model,dataset,trial,run,score,performance_measure,regularization,n_train
347,hdpgmm,echonest,0,4,0.022876946528078337,ndcg@500,0.1,200k
348,hdpgmm,echonest,0,4,0.022876946528078337,ndcg@500,0.1,200k
349,hdpgmm,echonest,0,4,0.022876946528078337,ndcg@500,0.1,200k
350,hdpgmm,echonest,1,4,0.021742636510436543,ndcg@500,0.01,200k
351,hdpgmm,echonest,1,4,0.021742636510436543,ndcg@500,0.01,200k
352,hdpgmm,echonest,1,4,0.021742636510436543,ndcg@500,0.01,200k
353,hdpgmm,echonest,1,4,0.021742636510436543,ndcg@500,0.01,200k
354,hdpgmm,echonest,1,4,0.021742636510436543,ndcg@500,0.01,200k
355,hdpgmm,echonest,1,4,0.014858166890511398,ndcg@500,0.0001,200k
356,hdpgmm,echonest,1,4,0.014858166890511398,ndcg@500,0.0001,200k
357,hdpgmm,echonest,1,4,0.014858166890511398,ndcg@500,0.0001,200k
358,hdpgmm,echonest,1,4,0.014858166890511398,ndcg@500,0.0001,200k
359,hdpgmm,echonest,1,4,0.014858166890511398,ndcg@500,0.0001,200k
360,hdpgmm,echonest,1,4,0.017939852710487314,ndcg@500,0.001,200k
361,hdpgmm,echonest,1,4,0.017939852710487314,ndcg@500,0.001,200k
362,hdpgmm,echonest,1,4,0.017939852710487314,ndcg@500,0.001,200k
363,hdpgmm,echonest,1,4,0.017939852710487314,ndcg@500,0.001,200k
364,hdpgmm,echonest,1,4,0.017939852710487314,ndcg@500,0.001,200k
365,hdpgmm,echonest,1,4,0.022285560797184252,ndcg@500,0.1,200k
366,hdpgmm,echonest,1,4,0.022285560797184252,ndcg@500,0.1,200k
367,hdpgmm,echonest,1,4,0.022285560797184252,ndcg@500,0.1,200k
368,hdpgmm,echonest,1,4,0.022285560797184252,ndcg@500,0.1,200k
369,hdpgmm,echonest,1,4,0.022285560797184252,ndcg@500,0.1,200k
370,vqcodebook32,echonest,0,4,0.011910954402511196,ndcg@500,,
371,vqcodebook32,echonest,0,4,0.011910954402511196,ndcg@500,,
372,vqcodebook32,echonest,0,4,0.011910954402511196,ndcg@500,,
373,vqcodebook32,echonest,0,4,0.011910954402511196,ndcg@500,,
374,vqcodebook32,echonest,0,4,0.011910954402511196,ndcg@500,,
375,vqcodebook64,echonest,0,4,0.011074839431902444,ndcg@500,,
376,vqcodebook64,echonest,0,4,0.011074839431902444,ndcg@500,,
377,vqcodebook64,echonest,0,4,0.011074839431902444,ndcg@500,,
378,vqcodebook64,echonest,0,4,0.011074839431902444,ndcg@500,,
379,vqcodebook64,echonest,0,4,0.011074839431902444,ndcg@500,,
380,vqcodebook128,echonest,0,4,0.013792702140767707,ndcg@500,,
381,vqcodebook128,echonest,0,4,0.013792702140767707,ndcg@500,,
382,vqcodebook128,echonest,0,4,0.013792702140767707,ndcg@500,,
383,vqcodebook128,echonest,0,4,0.013792702140767707,ndcg@500,,
384,vqcodebook128,echonest,0,4,0.013792702140767707,ndcg@500,,
385,vqcodebook256,echonest,0,4,0.015816572826975163,ndcg@500,,
386,vqcodebook256,echonest,0,4,0.015816572826975163,ndcg@500,,
387,vqcodebook256,echonest,0,4,0.015816572826975163,ndcg@500,,
388,vqcodebook256,echonest,0,4,0.015816572826975163,ndcg@500,,
389,vqcodebook256,echonest,0,4,0.015816572826975163,ndcg@500,,
390,clmr,echonest,2,4,0.03658768269788433,ndcg@500,,
391,clmr,echonest,2,4,0.03658768269788433,ndcg@500,,
392,clmr,echonest,2,4,0.03658768269788433,ndcg@500,,
393,clmr,echonest,2,4,0.03658768269788433,ndcg@500,,
394,clmr,echonest,2,4,0.03658768269788433,ndcg@500,,
395,clmr,echonest,0,4,0.03369089907824454,ndcg@500,,
396,clmr,echonest,0,4,0.03369089907824454,ndcg@500,,
397,clmr,echonest,0,4,0.03369089907824454,ndcg@500,,
398,clmr,echonest,0,4,0.03369089907824454,ndcg@500,,
399,clmr,echonest,0,4,0.03369089907824454,ndcg@500,,
400,clmr,echonest,1,4,0.035233669933330394,ndcg@500,,
401,clmr,echonest,1,4,0.035233669933330394,ndcg@500,,
402,clmr,echonest,1,4,0.035233669933330394,ndcg@500,,
403,clmr,echonest,1,4,0.035233669933330394,ndcg@500,,
404,clmr,echonest,1,4,0.035233669933330394,ndcg@500,,
405,g1,echonest,0,4,0.025153160298050946,ndcg@500,,
406,g1,echonest,0,4,0.025153160298050946,ndcg@500,,
407,g1,echonest,0,4,0.025153160298050946,ndcg@500,,
408,g1,echonest,0,4,0.025153160298050946,ndcg@500,,
409,g1,echonest,0,4,0.025153160298050946,ndcg@500,,
410,kim,echonest,2,4,0.026910227652112532,ndcg@500,,
411,kim,echonest,2,4,0.026910227652112532,ndcg@500,,
412,kim,echonest,2,4,0.026910227652112532,ndcg@500,,
413,kim,echonest,2,4,0.026910227652112532,ndcg@500,,
414,kim,echonest,2,4,0.026910227652112532,ndcg@500,,
415,kim,echonest,0,4,0.027105495067218245,ndcg@500,,
416,kim,echonest,0,4,0.027105495067218245,ndcg@500,,
417,kim,echonest,0,4,0.027105495067218245,ndcg@500,,
418,kim,echonest,0,4,0.027105495067218245,ndcg@500,,
419,kim,echonest,0,4,0.027105495067218245,ndcg@500,,
420,kim,echonest,1,4,0.024646624501742955,ndcg@500,,
421,kim,echonest,1,4,0.024646624501742955,ndcg@500,,
422,kim,echonest,1,4,0.024646624501742955,ndcg@500,,
423,kim,echonest,1,4,0.024646624501742955,ndcg@500,,
424,kim,echonest,1,4,0.024646624501742955,ndcg@500,,
425,hdpgmm,magnatagatune,0,4,0.8470302251227322,rocauc_score_macro,0.1,200k
426,hdpgmm,magnatagatune,0,4,0.8470302251227322,rocauc_score_macro,0.1,200k
427,hdpgmm,magnatagatune,0,4,0.8470302251227322,rocauc_score_macro,0.1,200k
428,hdpgmm,magnatagatune,0,4,0.8470302251227322,rocauc_score_macro,0.1,200k
429,hdpgmm,magnatagatune,0,4,0.8470302251227322,rocauc_score_macro,0.1,200k
430,hdpgmm,magnatagatune,0,4,0.8219954912282885,rocauc_score_macro,0.0001,200k
431,hdpgmm,magnatagatune,0,4,0.8219954912282885,rocauc_score_macro,0.0001,200k
432,hdpgmm,magnatagatune,0,4,0.8219954912282885,rocauc_score_macro,0.0001,200k
433,hdpgmm,magnatagatune,0,4,0.8219954912282885,rocauc_score_macro,0.0001,200k
434,hdpgmm,magnatagatune,0,4,0.8219954912282885,rocauc_score_macro,0.0001,200k
435,hdpgmm,magnatagatune,0,4,0.8389716135149939,rocauc_score_macro,0.01,200k
436,hdpgmm,magnatagatune,0,4,0.8389716135149939,rocauc_score_macro,0.01,200k
437,hdpgmm,magnatagatune,0,4,0.8389716135149939,rocauc_score_macro,0.01,200k
438,hdpgmm,magnatagatune,0,4,0.8389716135149939,rocauc_score_macro,0.01,200k
439,hdpgmm,magnatagatune,0,4,0.8389716135149939,rocauc_score_macro,0.01,200k
440,hdpgmm,magnatagatune,0,4,0.8247471427574233,rocauc_score_macro,0.001,200k
441,hdpgmm,magnatagatune,0,4,0.8247471427574233,rocauc_score_macro,0.001,200k
442,hdpgmm,magnatagatune,0,4,0.8247471427574233,rocauc_score_macro,0.001,200k
443,hdpgmm,magnatagatune,0,4,0.8247471427574233,rocauc_score_macro,0.001,200k
444,hdpgmm,magnatagatune,0,4,0.8247471427574233,rocauc_score_macro,0.001,200k
445,hdpgmm,magnatagatune,1,4,0.8451675371544671,rocauc_score_macro,0.1,200k
446,hdpgmm,magnatagatune,1,4,0.8451675371544671,rocauc_score_macro,0.1,200k
447,hdpgmm,magnatagatune,1,4,0.8451675371544671,rocauc_score_macro,0.1,200k
448,hdpgmm,magnatagatune,1,4,0.8451675371544671,rocauc_score_macro,0.1,200k
449,hdpgmm,magnatagatune,1,4,0.8451675371544671,rocauc_score_macro,0.1,200k
450,hdpgmm,magnatagatune,1,4,0.8386234321234712,rocauc_score_macro,0.01,200k
451,hdpgmm,magnatagatune,1,4,0.8386234321234712,rocauc_score_macro,0.01,200k
452,hdpgmm,magnatagatune,1,4,0.8386234321234712,rocauc_score_macro,0.01,200k
453,hdpgmm,magnatagatune,1,4,0.8386234321234712,rocauc_score_macro,0.01,200k
454,hdpgmm,magnatagatune,1,4,0.8386234321234712,rocauc_score_macro,0.01,200k
455,hdpgmm,magnatagatune,1,4,0.8304631056272627,rocauc_score_macro,0.001,200k
456,hdpgmm,magnatagatune,1,4,0.8304631056272627,rocauc_score_macro,0.001,200k
457,hdpgmm,magnatagatune,1,4,0.8304631056272627,rocauc_score_macro,0.001,200k
458,hdpgmm,magnatagatune,1,4,0.8304631056272627,rocauc_score_macro,0.001,200k
459,hdpgmm,magnatagatune,1,4,0.8304631056272627,rocauc_score_macro,0.001,200k
460,hdpgmm,magnatagatune,1,4,0.813736706400768,rocauc_score_macro,0.0001,200k
461,hdpgmm,magnatagatune,1,4,0.813736706400768,rocauc_score_macro,0.0001,200k
462,hdpgmm,magnatagatune,1,4,0.813736706400768,rocauc_score_macro,0.0001,200k
463,hdpgmm,magnatagatune,1,4,0.813736706400768,rocauc_score_macro,0.0001,200k
464,hdpgmm,magnatagatune,1,4,0.813736706400768,rocauc_score_macro,0.0001,200k
465,hdpgmm,magnatagatune,2,4,0.8433381102570131,rocauc_score_macro,0.1,200k
466,hdpgmm,magnatagatune,2,4,0.8433381102570131,rocauc_score_macro,0.1,200k
467,hdpgmm,magnatagatune,2,4,0.8433381102570131,rocauc_score_macro,0.1,200k
468,hdpgmm,magnatagatune,2,4,0.8433381102570131,rocauc_score_macro,0.1,200k
469,hdpgmm,magnatagatune,2,4,0.8433381102570131,rocauc_score_macro,0.1,200k
470,hdpgmm,magnatagatune,2,4,0.8367516694068788,rocauc_score_macro,0.01,200k
471,hdpgmm,magnatagatune,2,4,0.8367516694068788,rocauc_score_macro,0.01,200k
472,hdpgmm,magnatagatune,2,4,0.8367516694068788,rocauc_score_macro,0.01,200k
473,hdpgmm,magnatagatune,2,4,0.8367516694068788,rocauc_score_macro,0.01,200k
474,hdpgmm,magnatagatune,2,4,0.8367516694068788,rocauc_score_macro,0.01,200k
475,hdpgmm,magnatagatune,2,4,0.8248785955895396,rocauc_score_macro,0.001,200k
476,hdpgmm,magnatagatune,2,4,0.8248785955895396,rocauc_score_macro,0.001,200k
477,hdpgmm,magnatagatune,2,4,0.8248785955895396,rocauc_score_macro,0.001,200k
478,hdpgmm,magnatagatune,2,4,0.8248785955895396,rocauc_score_macro,0.001,200k
479,hdpgmm,magnatagatune,2,4,0.8248785955895396,rocauc_score_macro,0.001,200k
480,hdpgmm,magnatagatune,2,4,0.8157034104123556,rocauc_score_macro,0.0001,200k
481,hdpgmm,magnatagatune,2,4,0.8157034104123556,rocauc_score_macro,0.0001,200k
482,hdpgmm,magnatagatune,2,4,0.8157034104123556,rocauc_score_macro,0.0001,200k
483,hdpgmm,magnatagatune,2,4,0.8157034104123556,rocauc_score_macro,0.0001,200k
484,hdpgmm,magnatagatune,2,4,0.8157034104123556,rocauc_score_macro,0.0001,200k
485,kim,magnatagatune,0,4,0.7973768464680512,rocauc_score_macro,,
486,kim,magnatagatune,0,4,0.7973768464680512,rocauc_score_macro,,
487,kim,magnatagatune,0,4,0.7973768464680512,rocauc_score_macro,,
488,kim,magnatagatune,0,4,0.7973768464680512,rocauc_score_macro,,
489,kim,magnatagatune,0,4,0.7973768464680512,rocauc_score_macro,,
490,kim,magnatagatune,2,4,0.8018167532534879,rocauc_score_macro,,
491,kim,magnatagatune,2,4,0.8018167532534879,rocauc_score_macro,,
492,kim,magnatagatune,2,4,0.8018167532534879,rocauc_score_macro,,
493,kim,magnatagatune,2,4,0.8018167532534879,rocauc_score_macro,,
494,kim,magnatagatune,2,4,0.8018167532534879,rocauc_score_macro,,
495,kim,magnatagatune,1,4,0.807238006511703,rocauc_score_macro,,
496,kim,magnatagatune,1,4,0.807238006511703,rocauc_score_macro,,
497,kim,magnatagatune,1,4,0.807238006511703,rocauc_score_macro,,
498,kim,magnatagatune,1,4,0.807238006511703,rocauc_score_macro,,
499,kim,magnatagatune,1,4,0.807238006511703,rocauc_score_macro,,
500,clmr,magnatagatune,0,4,0.831426914923248,rocauc_score_macro,,
501,clmr,magnatagatune,0,4,0.831426914923248,rocauc_score_macro,,
502,clmr,magnatagatune,0,4,0.831426914923248,rocauc_score_macro,,
503,clmr,magnatagatune,0,4,0.831426914923248,rocauc_score_macro,,
504,clmr,magnatagatune,0,4,0.831426914923248,rocauc_score_macro,,
505,clmr,magnatagatune,1,4,0.83086849671426,rocauc_score_macro,,
506,clmr,magnatagatune,1,4,0.83086849671426,rocauc_score_macro,,
507,clmr,magnatagatune,1,4,0.83086849671426,rocauc_score_macro,,
508,clmr,magnatagatune,1,4,0.83086849671426,rocauc_score_macro,,
509,clmr,magnatagatune,1,4,0.83086849671426,rocauc_score_macro,,
510,clmr,magnatagatune,2,4,0.8334968793216109,rocauc_score_macro,,
511,clmr,magnatagatune,2,4,0.8334968793216109,rocauc_score_macro,,
512,clmr,magnatagatune,2,4,0.8334968793216109,rocauc_score_macro,,
513,clmr,magnatagatune,2,4,0.8334968793216109,rocauc_score_macro,,
514,clmr,magnatagatune,2,4,0.8334968793216109,rocauc_score_macro,,
515,hdpgmm,magnatagatune,0,4,0.8330392356158698,rocauc_score_macro,0.1,20k
516,hdpgmm,magnatagatune,0,4,0.8330392356158698,rocauc_score_macro,0.1,20k
517,hdpgmm,magnatagatune,0,4,0.8330392356158698,rocauc_score_macro,0.1,20k
518,hdpgmm,magnatagatune,0,4,0.8330392356158698,rocauc_score_macro,0.1,20k
519,hdpgmm,magnatagatune,0,4,0.8330392356158698,rocauc_score_macro,0.1,20k
520,hdpgmm,magnatagatune,0,4,0.8363668592736201,rocauc_score_macro,0.1,20k
521,hdpgmm,magnatagatune,0,4,0.8363668592736201,rocauc_score_macro,0.1,20k
522,hdpgmm,magnatagatune,0,4,0.8363668592736201,rocauc_score_macro,0.1,20k
523,hdpgmm,magnatagatune,0,4,0.8363668592736201,rocauc_score_macro,0.1,20k
524,hdpgmm,magnatagatune,0,4,0.8363668592736201,rocauc_score_macro,0.1,20k
525,hdpgmm,magnatagatune,0,4,0.8378938202202343,rocauc_score_macro,0.1,20k
526,hdpgmm,magnatagatune,0,4,0.8378938202202343,rocauc_score_macro,0.1,20k
527,hdpgmm,magnatagatune,0,4,0.8378938202202343,rocauc_score_macro,0.1,20k
528,hdpgmm,magnatagatune,0,4,0.8378938202202343,rocauc_score_macro,0.1,20k
529,hdpgmm,magnatagatune,0,4,0.8378938202202343,rocauc_score_macro,0.1,20k
530,hdpgmm,magnatagatune,0,4,0.8368148691335215,rocauc_score_macro,0.1,20k
531,hdpgmm,magnatagatune,0,4,0.8368148691335215,rocauc_score_macro,0.1,20k
532,hdpgmm,magnatagatune,0,4,0.8368148691335215,rocauc_score_macro,0.1,20k
533,hdpgmm,magnatagatune,0,4,0.8368148691335215,rocauc_score_macro,0.1,20k
534,hdpgmm,magnatagatune,0,4,0.8368148691335215,rocauc_score_macro,0.1,20k
535,hdpgmm,magnatagatune,0,4,0.8342252574176977,rocauc_score_macro,0.1,20k
536,hdpgmm,magnatagatune,0,4,0.8342252574176977,rocauc_score_macro,0.1,20k
537,hdpgmm,magnatagatune,0,4,0.8342252574176977,rocauc_score_macro,0.1,20k
538,hdpgmm,magnatagatune,0,4,0.8342252574176977,rocauc_score_macro,0.1,20k
539,hdpgmm,magnatagatune,0,4,0.8342252574176977,rocauc_score_macro,0.1,20k
540,hdpgmm,magnatagatune,1,4,0.8361413836854185,rocauc_score_macro,0.1,20k
541,hdpgmm,magnatagatune,1,4,0.8361413836854185,rocauc_score_macro,0.1,20k
542,hdpgmm,magnatagatune,1,4,0.8361413836854185,rocauc_score_macro,0.1,20k
543,hdpgmm,magnatagatune,1,4,0.8361413836854185,rocauc_score_macro,0.1,20k
544,hdpgmm,magnatagatune,1,4,0.8361413836854185,rocauc_score_macro,0.1,20k
545,hdpgmm,magnatagatune,1,4,0.8366489267489117,rocauc_score_macro,0.1,20k
546,hdpgmm,magnatagatune,1,4,0.8366489267489117,rocauc_score_macro,0.1,20k
547,hdpgmm,magnatagatune,1,4,0.8366489267489117,rocauc_score_macro,0.1,20k
548,hdpgmm,magnatagatune,1,4,0.8366489267489117,rocauc_score_macro,0.1,20k
549,hdpgmm,magnatagatune,1,4,0.8366489267489117,rocauc_score_macro,0.1,20k
550,hdpgmm,magnatagatune,1,4,0.8366086526091887,rocauc_score_macro,0.1,20k
551,hdpgmm,magnatagatune,1,4,0.8366086526091887,rocauc_score_macro,0.1,20k
552,hdpgmm,magnatagatune,1,4,0.8366086526091887,rocauc_score_macro,0.1,20k
553,hdpgmm,magnatagatune,1,4,0.8366086526091887,rocauc_score_macro,0.1,20k
554,hdpgmm,magnatagatune,1,4,0.8366086526091887,rocauc_score_macro,0.1,20k
555,hdpgmm,magnatagatune,1,4,0.8360049173253863,rocauc_score_macro,0.1,20k
556,hdpgmm,magnatagatune,1,4,0.8360049173253863,rocauc_score_macro,0.1,20k
557,hdpgmm,magnatagatune,1,4,0.8360049173253863,rocauc_score_macro,0.1,20k
558,hdpgmm,magnatagatune,1,4,0.8360049173253863,rocauc_score_macro,0.1,20k
559,hdpgmm,magnatagatune,1,4,0.8360049173253863,rocauc_score_macro,0.1,20k
560,hdpgmm,magnatagatune,1,4,0.8376694737029362,rocauc_score_macro,0.1,20k
561,hdpgmm,magnatagatune,1,4,0.8376694737029362,rocauc_score_macro,0.1,20k
562,hdpgmm,magnatagatune,1,4,0.8376694737029362,rocauc_score_macro,0.1,20k
563,hdpgmm,magnatagatune,1,4,0.8376694737029362,rocauc_score_macro,0.1,20k
564,hdpgmm,magnatagatune,1,4,0.8376694737029362,rocauc_score_macro,0.1,20k
565,hdpgmm,magnatagatune,2,4,0.8351816685568586,rocauc_score_macro,0.1,20k
566,hdpgmm,magnatagatune,2,4,0.8351816685568586,rocauc_score_macro,0.1,20k
567,hdpgmm,magnatagatune,2,4,0.8351816685568586,rocauc_score_macro,0.1,20k
568,hdpgmm,magnatagatune,2,4,0.8351816685568586,rocauc_score_macro,0.1,20k
569,hdpgmm,magnatagatune,2,4,0.8351816685568586,rocauc_score_macro,0.1,20k
570,hdpgmm,magnatagatune,2,4,0.8317041482856298,rocauc_score_macro,0.1,20k
571,hdpgmm,magnatagatune,2,4,0.8317041482856298,rocauc_score_macro,0.1,20k
572,hdpgmm,magnatagatune,2,4,0.8317041482856298,rocauc_score_macro,0.1,20k
573,hdpgmm,magnatagatune,2,4,0.8317041482856298,rocauc_score_macro,0.1,20k
574,hdpgmm,magnatagatune,2,4,0.8317041482856298,rocauc_score_macro,0.1,20k
575,hdpgmm,magnatagatune,2,4,0.8365276454855523,rocauc_score_macro,0.1,20k
576,hdpgmm,magnatagatune,2,4,0.8365276454855523,rocauc_score_macro,0.1,20k
577,hdpgmm,magnatagatune,2,4,0.8365276454855523,rocauc_score_macro,0.1,20k
578,hdpgmm,magnatagatune,2,4,0.8365276454855523,rocauc_score_macro,0.1,20k
579,hdpgmm,magnatagatune,2,4,0.8365276454855523,rocauc_score_macro,0.1,20k
580,hdpgmm,magnatagatune,2,4,0.8330958427791201,rocauc_score_macro,0.1,20k
581,hdpgmm,magnatagatune,2,4,0.8330958427791201,rocauc_score_macro,0.1,20k
582,hdpgmm,magnatagatune,2,4,0.8330958427791201,rocauc_score_macro,0.1,20k
583,hdpgmm,magnatagatune,2,4,0.8330958427791201,rocauc_score_macro,0.1,20k
584,hdpgmm,magnatagatune,2,4,0.8330958427791201,rocauc_score_macro,0.1,20k
585,hdpgmm,magnatagatune,2,4,0.8384406912537217,rocauc_score_macro,0.1,20k
586,hdpgmm,magnatagatune,2,4,0.8384406912537217,rocauc_score_macro,0.1,20k
587,hdpgmm,magnatagatune,2,4,0.8384406912537217,rocauc_score_macro,0.1,20k
588,hdpgmm,magnatagatune,2,4,0.8384406912537217,rocauc_score_macro,0.1,20k
589,hdpgmm,magnatagatune,2,4,0.8384406912537217,rocauc_score_macro,0.1,20k
590,hdpgmm,magnatagatune,0,4,0.830405690297383,rocauc_score_macro,0.1,2k
591,hdpgmm,magnatagatune,0,4,0.830405690297383,rocauc_score_macro,0.1,2k
592,hdpgmm,magnatagatune,0,4,0.830405690297383,rocauc_score_macro,0.1,2k
593,hdpgmm,magnatagatune,0,4,0.830405690297383,rocauc_score_macro,0.1,2k
594,hdpgmm,magnatagatune,0,4,0.830405690297383,rocauc_score_macro,0.1,2k
595,hdpgmm,magnatagatune,0,4,0.8171948073328926,rocauc_score_macro,0.1,2k
596,hdpgmm,magnatagatune,0,4,0.8171948073328926,rocauc_score_macro,0.1,2k
597,hdpgmm,magnatagatune,0,4,0.8171948073328926,rocauc_score_macro,0.1,2k
598,hdpgmm,magnatagatune,0,4,0.8171948073328926,rocauc_score_macro,0.1,2k
599,hdpgmm,magnatagatune,0,4,0.8171948073328926,rocauc_score_macro,0.1,2k
600,hdpgmm,magnatagatune,0,4,0.8294987416394644,rocauc_score_macro,0.1,2k
601,hdpgmm,magnatagatune,0,4,0.8294987416394644,rocauc_score_macro,0.1,2k
602,hdpgmm,magnatagatune,0,4,0.8294987416394644,rocauc_score_macro,0.1,2k
603,hdpgmm,magnatagatune,0,4,0.8294987416394644,rocauc_score_macro,0.1,2k
604,hdpgmm,magnatagatune,0,4,0.8294987416394644,rocauc_score_macro,0.1,2k
605,hdpgmm,magnatagatune,0,4,0.8275030324460667,rocauc_score_macro,0.1,2k
606,hdpgmm,magnatagatune,0,4,0.8275030324460667,rocauc_score_macro,0.1,2k
607,hdpgmm,magnatagatune,0,4,0.8275030324460667,rocauc_score_macro,0.1,2k
608,hdpgmm,magnatagatune,0,4,0.8275030324460667,rocauc_score_macro,0.1,2k
609,hdpgmm,magnatagatune,0,4,0.8275030324460667,rocauc_score_macro,0.1,2k
610,hdpgmm,magnatagatune,0,4,0.8254554682198383,rocauc_score_macro,0.1,2k
611,hdpgmm,magnatagatune,0,4,0.8254554682198383,rocauc_score_macro,0.1,2k
612,hdpgmm,magnatagatune,0,4,0.8254554682198383,rocauc_score_macro,0.1,2k
613,hdpgmm,magnatagatune,0,4,0.8254554682198383,rocauc_score_macro,0.1,2k
614,hdpgmm,magnatagatune,0,4,0.8254554682198383,rocauc_score_macro,0.1,2k
615,hdpgmm,magnatagatune,1,4,0.8253429789557997,rocauc_score_macro,0.1,2k
616,hdpgmm,magnatagatune,1,4,0.8253429789557997,rocauc_score_macro,0.1,2k
617,hdpgmm,magnatagatune,1,4,0.8253429789557997,rocauc_score_macro,0.1,2k
618,hdpgmm,magnatagatune,1,4,0.8253429789557997,rocauc_score_macro,0.1,2k
619,hdpgmm,magnatagatune,1,4,0.8253429789557997,rocauc_score_macro,0.1,2k
620,hdpgmm,magnatagatune,1,4,0.8294263044507659,rocauc_score_macro,0.1,2k
621,hdpgmm,magnatagatune,1,4,0.8294263044507659,rocauc_score_macro,0.1,2k
622,hdpgmm,magnatagatune,1,4,0.8294263044507659,rocauc_score_macro,0.1,2k
623,hdpgmm,magnatagatune,1,4,0.8294263044507659,rocauc_score_macro,0.1,2k
624,hdpgmm,magnatagatune,1,4,0.8294263044507659,rocauc_score_macro,0.1,2k
625,hdpgmm,magnatagatune,1,4,0.8299190491816175,rocauc_score_macro,0.1,2k
626,hdpgmm,magnatagatune,1,4,0.8299190491816175,rocauc_score_macro,0.1,2k
627,hdpgmm,magnatagatune,1,4,0.8299190491816175,rocauc_score_macro,0.1,2k
628,hdpgmm,magnatagatune,1,4,0.8299190491816175,rocauc_score_macro,0.1,2k
629,hdpgmm,magnatagatune,1,4,0.8299190491816175,rocauc_score_macro,0.1,2k
630,hdpgmm,magnatagatune,1,4,0.820158144809946,rocauc_score_macro,0.1,2k
631,hdpgmm,magnatagatune,1,4,0.820158144809946,rocauc_score_macro,0.1,2k
632,hdpgmm,magnatagatune,1,4,0.820158144809946,rocauc_score_macro,0.1,2k
633,hdpgmm,magnatagatune,1,4,0.820158144809946,rocauc_score_macro,0.1,2k
634,hdpgmm,magnatagatune,1,4,0.820158144809946,rocauc_score_macro,0.1,2k
635,hdpgmm,magnatagatune,1,4,0.8321519757979375,rocauc_score_macro,0.1,2k
636,hdpgmm,magnatagatune,1,4,0.8321519757979375,rocauc_score_macro,0.1,2k
637,hdpgmm,magnatagatune,1,4,0.8321519757979375,rocauc_score_macro,0.1,2k
638,hdpgmm,magnatagatune,1,4,0.8321519757979375,rocauc_score_macro,0.1,2k
639,hdpgmm,magnatagatune,1,4,0.8321519757979375,rocauc_score_macro,0.1,2k
640,hdpgmm,magnatagatune,2,4,0.8218293848947438,rocauc_score_macro,0.1,2k
641,hdpgmm,magnatagatune,2,4,0.8218293848947438,rocauc_score_macro,0.1,2k
642,hdpgmm,magnatagatune,2,4,0.8218293848947438,rocauc_score_macro,0.1,2k
643,hdpgmm,magnatagatune,2,4,0.8218293848947438,rocauc_score_macro,0.1,2k
644,hdpgmm,magnatagatune,2,4,0.8218293848947438,rocauc_score_macro,0.1,2k
645,hdpgmm,magnatagatune,2,4,0.8304865296238572,rocauc_score_macro,0.1,2k
646,hdpgmm,magnatagatune,2,4,0.8304865296238572,rocauc_score_macro,0.1,2k
647,hdpgmm,magnatagatune,2,4,0.8304865296238572,rocauc_score_macro,0.1,2k
648,hdpgmm,magnatagatune,2,4,0.8304865296238572,rocauc_score_macro,0.1,2k
649,hdpgmm,magnatagatune,2,4,0.8304865296238572,rocauc_score_macro,0.1,2k
650,hdpgmm,magnatagatune,2,4,0.8320591299892337,rocauc_score_macro,0.1,2k
651,hdpgmm,magnatagatune,2,4,0.8320591299892337,rocauc_score_macro,0.1,2k
652,hdpgmm,magnatagatune,2,4,0.8320591299892337,rocauc_score_macro,0.1,2k
653,hdpgmm,magnatagatune,2,4,0.8320591299892337,rocauc_score_macro,0.1,2k
654,hdpgmm,magnatagatune,2,4,0.8320591299892337,rocauc_score_macro,0.1,2k
655,hdpgmm,magnatagatune,2,4,0.8244271578763295,rocauc_score_macro,0.1,2k
656,hdpgmm,magnatagatune,2,4,0.8244271578763295,rocauc_score_macro,0.1,2k
657,hdpgmm,magnatagatune,2,4,0.8244271578763295,rocauc_score_macro,0.1,2k
658,hdpgmm,magnatagatune,2,4,0.8244271578763295,rocauc_score_macro,0.1,2k
659,hdpgmm,magnatagatune,2,4,0.8244271578763295,rocauc_score_macro,0.1,2k
660,hdpgmm,magnatagatune,2,4,0.8288486895230052,rocauc_score_macro,0.1,2k
661,hdpgmm,magnatagatune,2,4,0.8288486895230052,rocauc_score_macro,0.1,2k
662,hdpgmm,magnatagatune,2,4,0.8288486895230052,rocauc_score_macro,0.1,2k
663,hdpgmm,magnatagatune,2,4,0.8288486895230052,rocauc_score_macro,0.1,2k
664,hdpgmm,magnatagatune,2,4,0.8288486895230052,rocauc_score_macro,0.1,2k
665,g1,magnatagatune,0,4,0.8434794145741634,rocauc_score_macro,,
666,g1,magnatagatune,0,4,0.8434794145741634,rocauc_score_macro,,
667,g1,magnatagatune,0,4,0.8434794145741634,rocauc_score_macro,,
668,g1,magnatagatune,0,4,0.8434794145741634,rocauc_score_macro,,
669,g1,magnatagatune,0,4,0.8434794145741634,rocauc_score_macro,,
670,vqcodebook64,magnatagatune,0,4,0.8035064288561629,rocauc_score_macro,,
671,vqcodebook64,magnatagatune,0,4,0.8035064288561629,rocauc_score_macro,,
672,vqcodebook64,magnatagatune,0,4,0.8035064288561629,rocauc_score_macro,,
673,vqcodebook64,magnatagatune,0,4,0.8035064288561629,rocauc_score_macro,,
674,vqcodebook64,magnatagatune,0,4,0.8035064288561629,rocauc_score_macro,,
675,vqcodebook32,magnatagatune,0,4,0.7804097595573216,rocauc_score_macro,,
